comparison,treat1,treat2,TE_direct,seTE_direct,lower_direct,upper_direct,statistic_direct,p_direct,n_direct,Q_direct,tau2_direct,tau_direct,I2_direct,TE_indirect,seTE_indirect,lower_indirect,upper_indirect,statistic_indirect,p_indirect,TE_network,seTE_network,lower_network,upper_network,statistic_network,p_network,TE_difference,seTE_difference,lower_diff,upper_diff,statistic_diff,p_inconsistency,z_score,inconsistent
Light therapy + AD:Waitlist,Light therapy + AD,Waitlist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8799069907256531,0.487332170550818,-2.8350604935129873,-0.9247534879383189,-3.8575474888120898,1.1453043215374956e-4,-1.8799069907256531,0.487332170550818,-2.8350604935129873,-0.9247534879383189,-3.8575474888120898,1.1453043215374956e-4,NA,NA,NA,NA,NA,NA,NA,no data
Light therapy + AD:Yoga group,Light therapy + AD,Yoga group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3217359072101247,0.6503579482267376,-1.5964140627938952,0.9529422483736458,-0.4947058894065461,0.6208077436866746,-0.3217359072101247,0.6503579482267376,-1.5964140627938952,0.9529422483736458,-0.4947058894065461,0.6208077436866746,NA,NA,NA,NA,NA,NA,NA,no data
Light therapy + AD:Yoga group + AD,Light therapy + AD,Yoga group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651804601983422,0.8535475294265,-1.0211178147856597,2.3247270187525038,0.7636418354129273,0.44508071126719373,0.651804601983422,0.8535475294265,-1.0211178147856597,2.3247270187525038,0.7636418354129273,0.44508071126719373,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Mirtazapine,Mindfulness or meditation group,Mirtazapine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5504775117846203,0.9039594890342726,-5.322205553775024,-1.7787494697942166,-3.9276953833160193,8.576374079751317e-5,-3.5504775117846203,0.9039594890342726,-5.322205553775024,-1.7787494697942166,-3.9276953833160193,8.576374079751317e-5,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Music therapy group,Mindfulness or meditation group,Music therapy group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.46887500342634,1.1189046033904828,-5.661887728207759,-1.275862278644921,-3.1002419624649167,0.0019336261240231742,-3.46887500342634,1.1189046033904828,-5.661887728207759,-1.275862278644921,-3.1002419624649167,0.0019336261240231742,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:No treatment,Mindfulness or meditation group,No treatment,-4.13107713186643,0.8642651473221649,-5.825005693711077,-2.437148570021783,-4.77987240913988,1.7540647661770313e-6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.131077131866429,0.864265147322165,-5.825005693711076,-2.4371485700217823,-4.779872409139879,1.754064766177039e-6,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Peer support group,Mindfulness or meditation group,Peer support group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.888736152519256,1.1073239143125095,-5.059051143791692,-0.718421161246821,-2.608754417006111,0.009087243251389225,-2.888736152519256,1.1073239143125095,-5.059051143791692,-0.718421161246821,-2.608754417006111,0.009087243251389225,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Peer support group + AD,Mindfulness or meditation group,Peer support group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7677974309087148,1.1068304759257983,-4.937145300714606,-0.5984495611028233,-2.5006516274261563,0.012396505407488954,-2.7677974309087148,1.1068304759257983,-4.937145300714606,-0.5984495611028233,-2.5006516274261563,0.012396505407488954,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Placebo,Mindfulness or meditation group,Placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.245870182335842,0.8965811917691251,-6.003137027419326,-2.488603337252357,-4.735622631072522,2.1838360711164753e-6,-4.245870182335842,0.8965811917691251,-6.003137027419326,-2.488603337252357,-4.735622631072522,2.1838360711164753e-6,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Problem solving group,Mindfulness or meditation group,Problem solving group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2505397839410417,1.0700554865215748,-3.347809998982813,0.8467304311007298,-1.1686681669248447,0.24253735218601213,-1.2505397839410417,1.0700554865215748,-3.347809998982813,0.8467304311007298,-1.1686681669248447,0.24253735218601213,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Problem solving individual,Mindfulness or meditation group,Problem solving individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2693254176918436,0.9388496830881402,-5.109436983441442,-1.4292138519422457,-3.4822671579736966,4.971873939875955e-4,-3.2693254176918436,0.9388496830881402,-5.109436983441442,-1.4292138519422457,-3.4822671579736966,4.971873939875955e-4,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Psychoeducation group,Mindfulness or meditation group,Psychoeducation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8955144272357174,1.065922877485926,-4.984684877405432,-0.8063439770660024,-2.7164389548191763,0.006598836313525794,-2.8955144272357174,1.065922877485926,-4.984684877405432,-0.8063439770660024,-2.7164389548191763,0.006598836313525794,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Psychoeducation group + AD,Mindfulness or meditation group,Psychoeducation group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.7874948567330575,1.0741954219394274,-5.892879196092142,-1.6821105173739732,-3.5258899632013416,4.220622927847669e-4,-3.7874948567330575,1.0741954219394274,-5.892879196092142,-1.6821105173739732,-3.5258899632013416,4.220622927847669e-4,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Relaxation individual + AD,Mindfulness or meditation group,Relaxation individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.4576075081276976,1.089030721661973,-5.592068500642828,-1.3231465156125668,-3.174940283457782,0.0014986733995956728,-3.4576075081276976,1.089030721661973,-5.592068500642828,-1.3231465156125668,-3.174940283457782,0.0014986733995956728,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Relaxation individual + placebo,Mindfulness or meditation group,Relaxation individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.090035009732154,1.0842480408889812,-6.215122120182668,-1.9649478992816394,-3.772231865301514,1.617937970408461e-4,-4.090035009732154,1.0842480408889812,-6.215122120182668,-1.9649478992816394,-3.772231865301514,1.617937970408461e-4,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Self-help,Mindfulness or meditation group,Self-help,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.596160647053057,0.9182706942684074,-5.395938135877726,-1.7963831582283882,-3.9162315311806215,8.994387264754605e-5,-3.596160647053057,0.9182706942684074,-5.395938135877726,-1.7963831582283882,-3.9162315311806215,8.994387264754605e-5,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Self-help with support,Mindfulness or meditation group,Self-help with support,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.616892409718912,0.916066841525018,-5.412350426539309,-1.821434392898516,-3.9482843890492827,7.871326421764096e-5,-3.616892409718912,0.916066841525018,-5.412350426539309,-1.821434392898516,-3.9482843890492827,7.871326421764096e-5,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Sham acupuncture,Mindfulness or meditation group,Sham acupuncture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.0952168314255015,0.9698750825134426,-5.996137062654662,-2.194296600196341,-4.222416788781396,2.4169664113791895e-5,-4.0952168314255015,0.9698750825134426,-5.996137062654662,-2.194296600196341,-4.222416788781396,2.4169664113791895e-5,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Short-term psychodynamic psychotherapies individual,Mindfulness or meditation group,Short-term psychodynamic psychotherapies individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.536099903618982,0.9452111358854035,-5.388679687740567,-1.6835201194973965,-3.7410688145422943,1.8323933618534955e-4,-3.536099903618982,0.9452111358854035,-5.388679687740567,-1.6835201194973965,-3.7410688145422943,1.8323933618534955e-4,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Short-term psychodynamic psychotherapies individual + AD,Mindfulness or meditation group,Short-term psychodynamic psychotherapies individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.7438616759353858,1.0692423257919421,-5.839538125233435,-1.6481852266373367,-3.5014155216521825,4.6279366638277895e-4,-3.7438616759353858,1.0692423257919421,-5.839538125233435,-1.6481852266373367,-3.5014155216521825,4.6279366638277895e-4,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:SNRIs,Mindfulness or meditation group,SNRIs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5345452978273464,0.8980679007849051,-5.294726039037251,-1.7743645566174424,-3.9357216695287502,8.294706132603781e-5,-3.5345452978273464,0.8980679007849051,-5.294726039037251,-1.7743645566174424,-3.9357216695287502,8.294706132603781e-5,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:SSRIs,Mindfulness or meditation group,SSRIs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.7240598311015845,0.8956726552719427,-5.479545977371951,-1.9685736848312176,-4.157835799922787,3.212768107574986e-5,-3.7240598311015845,0.8956726552719427,-5.479545977371951,-1.9685736848312176,-4.157835799922787,3.212768107574986e-5,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:TAU,Mindfulness or meditation group,TAU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.9004980631186355,0.9223598505465442,-5.708290150975609,-2.092705975261662,-4.228824640195902,2.349153557601677e-5,-3.9004980631186355,0.9223598505465442,-5.708290150975609,-2.092705975261662,-4.228824640195902,2.349153557601677e-5,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:TCAs,Mindfulness or meditation group,TCAs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6185277334125727,0.8968491538489052,-5.376319774521648,-1.860735692303497,-4.034711654555674,5.466939143064396e-5,-3.6185277334125727,0.8968491538489052,-5.376319774521648,-1.860735692303497,-4.034711654555674,5.466939143064396e-5,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Trazodone,Mindfulness or meditation group,Trazodone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8457086810869927,0.9119617159982515,-5.63312079972291,-2.058296562451075,-4.21696285449593,2.476147443146595e-5,-3.8457086810869927,0.9119617159982515,-5.63312079972291,-2.058296562451075,-4.21696285449593,2.476147443146595e-5,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Waitlist,Mindfulness or meditation group,Waitlist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.919586012013811,0.9122765076903349,-6.7076151110288444,-3.1315569129987777,-5.392647920386574,6.94269045878008e-8,-4.919586012013811,0.9122765076903349,-6.7076151110288444,-3.1315569129987777,-5.392647920386574,6.94269045878008e-8,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Yoga group,Mindfulness or meditation group,Yoga group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.3614149284982826,1.0162067061881312,-5.353143473475096,-1.3696863835214694,-3.307806283927417,9.402982738612951e-4,-3.3614149284982826,1.0162067061881312,-5.353143473475096,-1.3696863835214694,-3.307806283927417,9.402982738612951e-4,NA,NA,NA,NA,NA,NA,NA,no data
Mindfulness or meditation group:Yoga group + AD,Mindfulness or meditation group,Yoga group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.387874419304736,1.1540304602923201,-4.6497325585398634,-0.12601628006960786,-2.06916065170401,0.03853101376631517,-2.387874419304736,1.1540304602923201,-4.6497325585398634,-0.12601628006960786,-2.06916065170401,0.03853101376631517,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Music therapy group,Mirtazapine,Music therapy group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08160250835828053,0.7584073968204099,-1.4048486750184996,1.5680536917350607,0.10759719472726072,0.9143152223565053,0.08160250835828053,0.7584073968204099,-1.4048486750184996,1.5680536917350607,0.10759719472726072,0.9143152223565053,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:No treatment,Mirtazapine,No treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5805996200818089,0.2649311475446021,-1.099855127652096,-0.06134411251152172,-2.1915113623401448,0.028414808414482115,-0.5805996200818089,0.2649311475446021,-1.099855127652096,-0.06134411251152172,-2.1915113623401448,0.028414808414482115,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Peer support group,Mirtazapine,Peer support group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6617413592653643,0.680598200235206,-0.6722066011384193,1.9956893196691479,0.9722937248977075,0.3309044447348872,0.6617413592653643,0.680598200235206,-0.6722066011384193,1.9956893196691479,0.9722937248977075,0.3309044447348872,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Peer support group + AD,Mirtazapine,Peer support group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7826800808759056,0.6797950877971626,-0.5496938080737768,2.115053969825588,1.151347067558455,0.24958948083029017,0.7826800808759056,0.6797950877971626,-0.5496938080737768,2.115053969825588,1.151347067558455,0.24958948083029017,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Placebo,Mirtazapine,Placebo,-0.8410415433903092,0.25165208302275804,-1.3342705627493985,-0.34781252403122,-3.342080595113731,8.315291275440382e-4,NA,108.99002847096358,0.9986189076474047,0.9993092152319044,0.9541242435647949,-0.6417639694525752,0.15270230924813638,-0.9410549959350201,-0.3424729429701303,-4.202712929571544,2.637349678188896e-5,-0.6953926705512212,0.13054791952524003,-0.951261891077325,-0.4395234500251175,-5.326723498008519,1.000002137272015e-7,-0.19927757393773404,0.2943582275721312,-0.7762090985321561,0.37765395065668805,-0.6769899913495774,0.4984123046362886,-0.6769899913495774,no
Mirtazapine:Problem solving group,Mirtazapine,Problem solving group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2999377278435786,0.6247788365786613,1.0753937098465667,3.524481745840591,3.681203000470088,2.3213608596929226e-4,2.2999377278435786,0.6247788365786613,1.0753937098465667,3.524481745840591,3.681203000470088,2.3213608596929226e-4,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Problem solving individual,Mirtazapine,Problem solving individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28115209409277675,0.3523948063208062,-0.40952903463497103,0.9718332228205245,0.7978326838245938,0.42496759179333826,0.28115209409277675,0.3523948063208062,-0.40952903463497103,0.9718332228205245,0.7978326838245938,0.42496759179333826,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Psychoeducation group,Mirtazapine,Psychoeducation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654963084548903,0.6778095962815607,-0.6735193125385899,1.9834454816363958,0.9662936142273687,0.33389728052235024,0.654963084548903,0.6778095962815607,-0.6735193125385899,1.9834454816363958,0.9662936142273687,0.33389728052235024,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Psychoeducation group + AD,Mirtazapine,Psychoeducation group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23701734494843718,0.6217316801331256,-1.4555890460569403,0.9815543561600659,-0.38122127683390183,0.7030390624363646,-0.23701734494843718,0.6217316801331256,-1.4555890460569403,0.9815543561600659,-0.38122127683390183,0.7030390624363646,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Relaxation individual + AD,Mirtazapine,Relaxation individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09287000365692277,0.633484209069045,-1.148736230893247,1.3344762382070925,0.1466019236586853,0.8834462352305652,0.09287000365692277,0.633484209069045,-1.148736230893247,1.3344762382070925,0.1466019236586853,0.8834462352305652,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Relaxation individual + placebo,Mirtazapine,Relaxation individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5395574979475337,0.6252044940196964,-1.7649357891987258,0.6858207933036584,-0.8630096282233947,0.3881321732414724,-0.5395574979475337,0.6252044940196964,-1.7649357891987258,0.6858207933036584,-0.8630096282233947,0.3881321732414724,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Self-help,Mirtazapine,Self-help,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.045683135268436814,0.3091806303500784,-0.651666035471982,0.5602997649351084,-0.1477554891349785,0.8825357381921559,-0.045683135268436814,0.3091806303500784,-0.651666035471982,0.5602997649351084,-0.1477554891349785,0.8825357381921559,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Self-help with support,Mirtazapine,Self-help with support,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06641489793429178,0.3044304844622843,-0.6630876832764494,0.5302578874078658,-0.21816112815245964,0.8273035708390019,-0.06641489793429178,0.3044304844622843,-0.6630876832764494,0.5302578874078658,-0.21816112815245964,0.8273035708390019,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Sham acupuncture,Mirtazapine,Sham acupuncture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5447393196408812,0.40724374757507426,-1.3429223978171474,0.25344375853538514,-1.3376247588441121,0.18101878933219273,-0.5447393196408812,0.40724374757507426,-1.3429223978171474,0.25344375853538514,-1.3376247588441121,0.18101878933219273,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Short-term psychodynamic psychotherapies individual,Mirtazapine,Short-term psychodynamic psychotherapies individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014377608165638378,0.36005707119034447,-0.6913212837464109,0.7200765000776876,0.03993147008085739,0.9681477616079368,0.014377608165638378,0.36005707119034447,-0.6913212837464109,0.7200765000776876,0.03993147008085739,0.9681477616079368,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Short-term psychodynamic psychotherapies individual + AD,Mirtazapine,Short-term psychodynamic psychotherapies individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19338416415076543,0.6120876483503892,-1.3930539102993453,1.0062855819978145,-0.31594194830094463,0.7520465712817958,-0.19338416415076543,0.6120876483503892,-1.3930539102993453,1.0062855819978145,-0.31594194830094463,0.7520465712817958,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:SNRIs,Mirtazapine,SNRIs,-0.17930673477349698,0.35002151615969784,-0.8653363002606091,0.5067228307136151,-0.512273464616638,0.608459633798075,NA,6.359060492728222,0.07957901963603557,0.28209753567877116,0.685488131102533,0.05246016856438368,0.15139941205870272,-0.24427722635121274,0.3491975634799801,0.3465017984616947,0.7289656328530926,0.015932213957273955,0.1389574096921436,-0.2564193044243045,0.2882837323388524,0.1146553752878047,0.908718285943404,-0.23176690333788066,0.3813618278570294,-0.979222351016022,0.5156885443402607,-0.607734928900039,0.5433632929398386,-0.607734928900039,no
Mirtazapine:SSRIs,Mirtazapine,SSRIs,-0.1423431871677035,0.19881336708989802,-0.5320102263090444,0.24732385197363738,-0.7159638672752812,0.4740136601976936,NA,34.78828134750384,0.07315373319731333,0.270469468142549,0.7700375042938411,-0.19539064114541263,0.16611437792112368,-0.5209688391850905,0.13018755689426523,-1.1762415968483488,0.23949834652484464,-0.1735823193169641,0.12747482720658582,-0.42342838957733886,0.07626375094341067,-1.3616988006240358,0.17329295993860233,0.05304745397770913,0.2590767096551607,-0.4547335661795462,0.5608284741349645,0.20475578081996243,0.8377629367619344,0.20475578081996243,no
Mirtazapine:TAU,Mirtazapine,TAU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3500205513340151,0.30164509808744316,-0.9412340796984555,0.2411929770304253,-1.1603720847886894,0.2458973471607723,-0.3500205513340151,0.30164509808744316,-0.9412340796984555,0.2411929770304253,-1.1603720847886894,0.2458973471607723,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:TCAs,Mirtazapine,TCAs,0.11583209499347817,0.24554083231546522,-0.3654190930788222,0.5970832830657785,0.47174269917216766,0.637110455398581,NA,1.435556483989238,0,0,0,-0.1483890678486605,0.16229925846397195,-0.4664897691556029,0.16971163345828197,-0.9142929502761757,0.36056293391040045,-0.06805022162795238,0.1353950288227781,-0.33341960180635993,0.19731915855045518,-0.5026050233869738,0.6152419967696503,0.26422116284213865,0.2943320397648319,-0.31265903459314276,0.84110136027742,0.8976975902903689,0.3693467945003038,0.8976975902903689,no
Mirtazapine:Trazodone,Mirtazapine,Trazodone,0,0.5909238025205172,-1.1581893705476727,1.1581893705476727,0,1,NA,0,NA,NA,NA,-0.3363770035660125,0.22060396640994923,-0.7687528325761968,0.09599882544417171,-1.5248003426235854,0.12730890444023377,-0.29523116930237236,0.20667182343807208,-0.7003004998602146,0.10983816125546986,-1.4285022718195377,0.15314734118839882,0.3363770035660125,0.6307591064591214,-0.8998881280145308,1.5726421351465558,0.5332891750930474,0.5938334198295159,0.5332891750930474,no
Mirtazapine:Waitlist,Mirtazapine,Waitlist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3691085002291907,0.27852877209605204,-1.9150148621956173,-0.8232021382627641,-4.915501152452023,8.855562960096517e-7,-1.3691085002291907,0.27852877209605204,-1.9150148621956173,-0.8232021382627641,-4.915501152452023,8.855562960096517e-7,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Yoga group,Mirtazapine,Yoga group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18906258328633774,0.5122538384161291,-0.8149364909516756,1.1930616575243511,0.36907987624048383,0.7120681881373909,0.18906258328633774,0.5122538384161291,-0.8149364909516756,1.1930616575243511,0.36907987624048383,0.7120681881373909,NA,NA,NA,NA,NA,NA,NA,no data
Mirtazapine:Yoga group + AD,Mirtazapine,Yoga group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1626030924798845,0.7542108208170493,-0.3156229530719239,2.640829138031693,1.5414829121921334,0.1231992986094087,1.1626030924798845,0.7542108208170493,-0.3156229530719239,2.640829138031693,1.5414829121921334,0.1231992986094087,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:No treatment,Music therapy group,No treatment,-0.6622021284400906,0.710628782566968,-2.0550089486488927,0.7306046917687113,-0.9318537958004623,0.3514120886057402,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6622021284400894,0.7106287825669678,-2.055008948648891,0.7306046917687121,-0.931853795800461,0.3514120886057409,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Peer support group,Music therapy group,Peer support group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5801388509070837,0.9920712035661484,-1.3642849781818711,2.5245626799960386,0.584775416141188,0.5586987365714788,0.5801388509070837,0.9920712035661484,-1.3642849781818711,2.5245626799960386,0.584775416141188,0.5586987365714788,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Peer support group + AD,Music therapy group,Peer support group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701077572517625,0.9915204103672989,-1.2422667217386552,2.6444218667739054,0.7070732636334918,0.47952095001065675,0.701077572517625,0.9915204103672989,-1.2422667217386552,2.6444218667739054,0.7070732636334918,0.47952095001065675,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Placebo,Music therapy group,Placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7769951789095018,0.749597795601716,-2.246179861179482,0.6921895033604784,-1.0365494448736916,0.29994588459430743,-0.7769951789095018,0.749597795601716,-2.246179861179482,0.6921895033604784,-1.0365494448736916,0.29994588459430743,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Problem solving group,Music therapy group,Problem solving group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.218335219485298,0.9502935156948783,0.3557941539813885,4.080876284989207,2.334368469159969,0.0195764363400026,2.218335219485298,0.9502935156948783,0.3557941539813885,4.080876284989207,2.334368469159969,0.0195764363400026,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Problem solving individual,Music therapy group,Problem solving individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19954958573449622,0.7996735266166491,-1.3677817258242682,1.7668808972932606,0.24953881689540677,0.8029440187875042,0.19954958573449622,0.7996735266166491,-1.3677817258242682,1.7668808972932606,0.24953881689540677,0.8029440187875042,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Psychoeducation group,Music therapy group,Psychoeducation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5733605761906224,0.9456376697682276,-1.2800551989794844,2.4267763513607292,0.6063216330321856,0.5443011960770707,0.5733605761906224,0.9456376697682276,-1.2800551989794844,2.4267763513607292,0.6063216330321856,0.5443011960770707,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Psychoeducation group + AD,Music therapy group,Psychoeducation group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3186198533067177,0.9549527874468099,-2.190292923638598,1.5530532170251627,-0.333649848971685,0.738643797582994,-0.3186198533067177,0.9549527874468099,-2.190292923638598,1.5530532170251627,-0.333649848971685,0.738643797582994,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Relaxation individual + AD,Music therapy group,Relaxation individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011267495298642238,0.9716104849477519,-1.8930540622004475,1.915589052797732,0.011596720571874174,0.9907473630887141,0.011267495298642238,0.9716104849477519,-1.8930540622004475,1.915589052797732,0.011596720571874174,0.9907473630887141,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Relaxation individual + placebo,Music therapy group,Relaxation individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6211600063058142,0.9662467779549906,-2.514968891275466,1.2726488786638375,-0.6428585538163097,0.520315884888171,-0.6211600063058142,0.9662467779549906,-2.514968891275466,1.2726488786638375,-0.6428585538163097,0.520315884888171,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Self-help,Music therapy group,Self-help,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12728564362671735,0.7754096270288305,-1.647060585868861,1.3924892986154263,-0.16415277704823328,0.8696108751871151,-0.12728564362671735,0.7754096270288305,-1.647060585868861,1.3924892986154263,-0.16415277704823328,0.8696108751871151,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Self-help with support,Music therapy group,Self-help with support,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14801740629257232,0.7727984730047219,-1.6626745806893761,1.3666397681042315,-0.19153428929157304,0.8481070188154531,-0.14801740629257232,0.7727984730047219,-1.6626745806893761,1.3666397681042315,-0.19153428929157304,0.8481070188154531,NA,NA,NA,NA,NA,NA,NA,no data
Music therapy group:Sham acupuncture,Music therapy group,Sham acupuncture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6263418279991617,0.8358807913914902,-2.26463807449532,1.0119544184969966,-0.7493195614131662,0.45366462036666905,-0.6263418279991617,0.8358807913914902,-2.26463807449532,1.0119544184969966,-0.7493195614131662,0.45366462036666905,NA,NA,NA,NA,NA,NA,NA,no data
